Location Name,Team Name,Cost Centre,Location Code,Location Address,Public Holiday region,Mobile login radius,Timezone
Front of House - The Ville,Ville - Night Manager,480-7000,FOH-V,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Front of House - The Ville,Ville - Front Desk Supervisor - HL5,480-7000,FOH-V,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Front of House - The Ville,z - Reservation Revenue Manager,910-7400,FOH-V,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Front of House - The Ville,Uncategorised Shifts,480-7000,FOH-V,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Front of House - The Ville,Ville - Training,480-7000,FOH-V,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Front of House - The Ville,z - GSA – Switchboard,480-7000,FOH-V,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Front of House - The Ville,Ville - Induction,480-7000,FOH-V,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Front of House - The Ville,Ville - FOH Certificate Training,480-7000,FOH-V,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Front of House - The Ville,z - Senior Reservations Agent,910-7400,FOH-V,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Front of House - The Ville,Ville - GSA - HL3,480-7000,FOH-V,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Front of House - The Ville,z - GSA - Reservations - GC,910-7400,FOH-V,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Front of House - The Ville,z - Snr Asst Front Office Mgr - ARDO,430-7000,FOH-V,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Front of House - The Ville,Ville - Snr Asst Front Office Mgr,480-7000,FOH-V,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Front of House - The Ville,Front Drive Supervisor,480-7000,FOH-V,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
Front of House - The Ville,The Ville - Guest Service Manager,480-7000,FOH-V,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ardo - Cleaner Afternoon,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ville - Cleaner Afternoon,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ville - Cleaner BOH,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ville - Cleaner Day,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ville - Cleaner Extra,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ville - Cleaner Hygiene,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ville - Cleaner Morning,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ville - Cleaner Night,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ville - Cleaner Facilities,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ville - Shift Leader - Cleaners,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ville - Trainer - Cleaners - HL3,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ville - Training - Cleaners,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ardo - Cleaner BOH,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ardo - Cleaner Day,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ardo - Cleaner Extra,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ardo - Cleaner Facilities,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ardo - Cleaner Hygiene,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ardo - Cleaner Morning,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ardo - Cleaner Night,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ardo - Shift Leader - Cleaners,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ardo - Trainer - Cleaners - HL3,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ardo - Training - Cleaners,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Staff Accommodation Cleaning,910-4400,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ville - Induction,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ardo - Induction,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ville - Hotel Area Cleaning,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ville - Certificate Training,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ardo - Certificate Training,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ville - Supervisor - Cleaners - HL5,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ardo - Supervisor - Cleaners - HL5,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ardo - Hotel Area Cleaning,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ville - Cleaner,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,Ardo - Cleaner,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Cleaners,TECC - Cleaner,910-7200,HSK-C,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Laundry,Laundry Attendant,910-7300,HSK-L,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Laundry,Supervisor - Laundry - HL5,910-7300,HSK-L,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Laundry,Dry Cleaner - HL3,910-7300,HSK-L,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Laundry,Floater,910-7300,HSK-L,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Laundry,Presser,910-7300,HSK-L,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Laundry,Sewing Attendant,910-7300,HSK-L,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Laundry,Trainer - Laundry - HL3,910-7300,HSK-L,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Laundry,Training - Laundry,910-7300,HSK-L,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Laundry,Wardrobe - AM,910-7300,HSK-L,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Laundry,Wardrobe - PM,910-7300,HSK-L,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Laundry,Wash room,910-7300,HSK-L,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Laundry,Wash Ironer,910-7300,HSK-L,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Laundry,Induction,910-7300,HSK-L,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Laundry,Certificate Training,910-7300,HSK-L,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Laundry,Laundry Runner,910-7300,HSK-L,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Rooms,Ardo - Room Attendant,430-7100,HSK-R,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Rooms,Ville - Room Attendant,480-7100,HSK-R,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Rooms,Ville - Induction,480-7100,HSK-R,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
HSK - Rooms,Ville - Certificate Training,480-7100,HSK-R,"67 Sir Leslie Thiess Dr, Townsville QLD 4810, Aus",,100,Australia/Brisbane
